,orig,dest,all,male,female,allages,a16,a25,a35,a50,a65,a75,allmodes,home,undergr,train,bus,taxi,bike,car,pass,bicycle,walk,other
924643,E02001959,E02005642,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924644,E02001959,E02005645,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
924645,E02001959,E02005674,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924648,E02001959,E02005686,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924650,E02001959,E02005693,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924651,E02001959,E02005861,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924652,E02001959,E02005879,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924653,E02001959,E02005892,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924654,E02001959,E02005901,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924655,E02001959,E02005919,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924658,E02001959,E02005925,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924659,E02001959,E02005939,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924660,E02001959,E02005973,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924661,E02001959,E02005988,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924663,E02001959,E02006133,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
924664,E02001959,E02006146,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924666,E02001959,E02006149,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924667,E02001959,E02006151,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924668,E02001959,E02006217,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924669,E02001959,E02006218,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924671,E02001959,E02006224,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924672,E02001959,E02006387,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924673,E02001959,E02006423,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924674,E02001959,E02006468,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924679,E02001959,E02006473,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924681,E02001959,E02006476,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924688,E02001959,E02006484,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924703,E02001959,E02006501,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924705,E02001959,E02006506,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924707,E02001959,E02006508,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924710,E02001959,E02006515,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924725,E02001959,E02006722,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924726,E02001959,E02006727,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924729,E02001959,E02006755,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924732,E02001959,E02006819,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924735,E02001959,E02006886,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924736,E02001959,E02006894,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924737,E02001959,E02006896,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924741,E02001959,E02006901,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924742,E02001959,E02006904,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924748,E02001959,S02000001,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
924749,E02001959,W02000006,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
924750,E02001959,W02000202,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924751,E02001961,E02000001,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924752,E02001961,E02000030,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924753,E02001961,E02000049,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924754,E02001961,E02000061,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924756,E02001961,E02000193,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924757,E02001961,E02000593,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924758,E02001961,E02000602,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924759,E02001961,E02000726,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924760,E02001961,E02000851,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924761,E02001961,E02000972,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
924762,E02001961,E02000979,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924763,E02001961,E02001005,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924765,E02001961,E02001178,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924766,E02001961,E02001262,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
924767,E02001961,E02001632,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924768,E02001961,E02001730,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924769,E02001961,E02001731,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924770,E02001961,E02001797,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
924771,E02001961,E02001819,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924772,E02001961,E02001851,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924775,E02001961,E02001859,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924776,E02001961,E02001860,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924778,E02001961,E02001874,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924779,E02001961,E02001875,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924781,E02001961,E02001879,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
924782,E02001961,E02001886,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924783,E02001961,E02001897,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924784,E02001961,E02001900,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924785,E02001961,E02001904,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
924787,E02001961,E02001913,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924788,E02001961,E02001916,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924789,E02001961,E02001918,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924791,E02001961,E02001923,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924792,E02001961,E02001926,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924793,E02001961,E02001930,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924794,E02001961,E02001934,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924795,E02001961,E02001938,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924796,E02001961,E02001953,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924818,E02001961,E02001980,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924832,E02001961,E02001994,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924838,E02001961,E02002011,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924839,E02001961,E02002038,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924840,E02001961,E02002061,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924841,E02001961,E02002063,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924842,E02001961,E02002065,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924843,E02001961,E02002066,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924844,E02001961,E02002078,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924851,E02001961,E02002119,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924852,E02001961,E02002127,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924853,E02001961,E02002143,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924856,E02001961,E02002392,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924857,E02001961,E02002427,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924858,E02001961,E02002467,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924859,E02001961,E02002804,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924860,E02001961,E02002830,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924861,E02001961,E02002857,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924862,E02001961,E02002965,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924863,E02001961,E02002968,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924864,E02001961,E02003093,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924865,E02001961,E02003219,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924866,E02001961,E02003275,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924867,E02001961,E02003432,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924869,E02001961,E02003439,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924870,E02001961,E02003467,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924871,E02001961,E02003471,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924872,E02001961,E02003666,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924873,E02001961,E02003731,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924874,E02001961,E02003878,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924875,E02001961,E02003996,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924876,E02001961,E02004038,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924877,E02001961,E02004118,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924878,E02001961,E02004126,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924879,E02001961,E02004151,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
924881,E02001961,E02004437,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924882,E02001961,E02004600,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924883,E02001961,E02004816,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924884,E02001961,E02004852,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924885,E02001961,E02004970,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924886,E02001961,E02005236,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924889,E02001961,E02005340,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924890,E02001961,E02005346,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924891,E02001961,E02005353,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924892,E02001961,E02005361,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924899,E02001961,E02005388,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924901,E02001961,E02005397,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924903,E02001961,E02005409,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924904,E02001961,E02005414,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924905,E02001961,E02005614,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924906,E02001961,E02005620,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
924909,E02001961,E02005624,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924913,E02001961,E02005667,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924914,E02001961,E02005671,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924915,E02001961,E02005672,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924917,E02001961,E02005901,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924918,E02001961,E02005923,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924921,E02001961,E02005952,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924922,E02001961,E02006029,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924923,E02001961,E02006075,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924924,E02001961,E02006139,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924925,E02001961,E02006147,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
924926,E02001961,E02006150,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924927,E02001961,E02006164,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
924928,E02001961,E02006358,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924929,E02001961,E02006370,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924930,E02001961,E02006407,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924931,E02001961,E02006469,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924938,E02001961,E02006480,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924951,E02001961,E02006496,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924972,E02001961,E02006532,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924974,E02001961,E02006727,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924975,E02001961,E02006736,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924976,E02001961,E02006776,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924979,E02001961,E02006819,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924981,E02001961,E02006828,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924982,E02001961,E02006850,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924984,E02001961,E02006854,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
924985,E02001961,E02006886,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
924986,E02001961,E02006894,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
924993,E02001961,E02006914,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
924997,E02001961,OD0000004,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
924998,E02001961,S02000001,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
924999,E02001961,S02001075,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925000,E02001961,W02000118,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
925002,E02001962,95CC21W1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
925004,E02001962,E02000152,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
925005,E02001962,E02000371,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
925006,E02001962,E02000524,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
925007,E02001962,E02000525,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
925008,E02001962,E02000559,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925009,E02001962,E02000812,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925010,E02001962,E02000972,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925012,E02001962,E02001260,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
925013,E02001962,E02001838,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925014,E02001962,E02001846,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
925015,E02001962,E02001849,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925020,E02001962,E02001896,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925022,E02001962,E02001899,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
925025,E02001962,E02001907,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925026,E02001962,E02001916,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925028,E02001962,E02001924,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925029,E02001962,E02001929,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925030,E02001962,E02001948,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925031,E02001962,E02001952,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925036,E02001962,E02001963,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925055,E02001962,E02001982,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
925073,E02001962,E02002005,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925074,E02001962,E02002029,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925075,E02001962,E02002031,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
925076,E02001962,E02002034,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925077,E02001962,E02002038,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925078,E02001962,E02002047,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925079,E02001962,E02002059,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925083,E02001962,E02002086,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925086,E02001962,E02002093,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925087,E02001962,E02002096,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925090,E02001962,E02002105,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925092,E02001962,E02002124,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925093,E02001962,E02002136,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
925094,E02001962,E02002169,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925095,E02001962,E02002205,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925096,E02001962,E02002220,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
925097,E02001962,E02002221,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925098,E02001962,E02002427,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925099,E02001962,E02002813,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925100,E02001962,E02002819,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925101,E02001962,E02002843,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925102,E02001962,E02002856,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925103,E02001962,E02002898,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925104,E02001962,E02002916,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925105,E02001962,E02002970,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925106,E02001962,E02003135,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
925107,E02001962,E02003219,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
925108,E02001962,E02003276,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925109,E02001962,E02003278,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
925110,E02001962,E02003408,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925111,E02001962,E02003417,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925112,E02001962,E02003439,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925113,E02001962,E02003647,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
925114,E02001962,E02003828,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925115,E02001962,E02004058,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925116,E02001962,E02004118,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925117,E02001962,E02004161,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925118,E02001962,E02004211,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925119,E02001962,E02004379,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925120,E02001962,E02004545,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925122,E02001962,E02004667,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
925124,E02001962,E02004816,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
925125,E02001962,E02004902,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
925126,E02001962,E02004930,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925127,E02001962,E02005256,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925131,E02001962,E02005374,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925133,E02001962,E02005385,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925134,E02001962,E02005386,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925140,E02001962,E02005604,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925141,E02001962,E02005614,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925143,E02001962,E02005624,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925146,E02001962,E02005639,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925147,E02001962,E02005647,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925148,E02001962,E02005651,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925149,E02001962,E02005655,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
925151,E02001962,E02005670,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
